0	0.06812610053786006
1	0.15801207049017588
2	0.15060081430122332
3	0.12426301712696315
4	0.09666536060473249
5	0.0733893236405986
6	0.055627397565768996
7	0.043327701263885944
8	0.03346719177583641
9	0.026684703743338697
10	0.021218602245290822
11	0.016893885307112978
12	0.014011773141688104
13	0.01184902750008905
14	0.009967369100846049
15	0.00844887851610715
16	0.00703415016408371
17	0.006170755466488671
18	0.005175722115448648
19	0.004515205813162936
20	0.004038983625700201
21	0.0036092221394533434
22	0.0031608763727201347
23	0.0027574426171622732
24	0.0024128590831445224
25	0.0022618618041929236
26	0.002037301748316187
27	0.0018019008621557456
28	0.0016540009632852052
29	0.001523910999880751
30	0.0013241299846524818
31	0.0012993509440040142
32	0.0011483536650524154
33	0.0010600783327422499
34	0.0009803207956549953
35	0.0009067580187298573
36	0.0008200313764602211
37	0.0008324208967844549
38	0.0007185921788055573
39	0.0005993430456848075
40	0.0006357372616372441
41	0.0006187016711914227
42	0.0005358467540231096
43	0.0004901603978274976
44	0.00044369969661162107
45	0.00045841225199664865
46	0.0004924834328882915
47	0.000368588229645954
48	0.0003964646503754799
49	0.0003476809140988095
50	0.00034690656907854494
51	0.00033141966867325273
52	0.00025940558178864405
53	0.00029115372761949303
54	0.0002524364766062626
55	0.0003290966336124589
56	0.0002446930264036165
57	0.00026172861684943793
58	0.00022223702081594282
59	0.0002648259969304963
60	0.00019513494510668152
61	0.00017267893951900784
62	0.0001850684598432416
63	0.0001602894191947741
64	0.00017267893951900784
65	0.00016648417935689097
66	0.00016261245425556792
67	0.00017345328453927247
68	0.0001773250096405955
69	0.00014402817376921732
70	0.00017035590445821402
71	0.00011924913312074981
72	0.00015796638413398027
73	0.00014480251878948191
74	0.00010298788769519302
75	7.666015700619631e-05
76	0.00014557686380974651
77	0.00015486900405292184
78	0.0001091826478573099
79	0.0001277669283436605
80	0.00011924913312074981
81	7.433712194540248e-05
82	7.201408688460866e-05
83	0.00012157216818154364
84	8.750098728990083e-05
85	6.65936717427564e-05
86	8.904967733043006e-05
87	8.595229724937162e-05
88	7.356277692513787e-05
89	6.581932672249178e-05
90	6.891670680355022e-05
91	6.65936717427564e-05
92	4.723504623614116e-05
93	6.81423617832856e-05
94	6.117325660090413e-05
95	6.117325660090413e-05
96	6.7368016763021e-05
97	5.497849643878725e-05
98	6.65936717427564e-05
99	5.03324263171996e-05
100	3.794290599296585e-05
101	4.646070121587655e-05
102	7.046539684407943e-05
103	5.420415141852264e-05
104	4.878373627667038e-05
105	7.356277692513787e-05
106	4.568635619561194e-05
107	3.794290599296585e-05
108	7.975753708725475e-05
109	8.130622712778396e-05
110	4.800939125640577e-05
111	5.1106771337464205e-05
112	7.046539684407943e-05
113	4.491201117534733e-05
114	5.2655461377993424e-05
115	3.32968358713782e-05
116	3.2522490851113584e-05
117	5.2655461377993424e-05
118	6.65936717427564e-05
119	3.32968358713782e-05
120	4.413766615508272e-05
121	4.026594105375968e-05
122	3.794290599296585e-05
123	4.026594105375968e-05
124	3.9491596033495066e-05
125	3.2522490851113584e-05
126	4.646070121587655e-05
127	2.5553385668732103e-05
128	3.2522490851113584e-05
129	4.2588976114553504e-05
130	3.4845525911907416e-05
131	2.2456005587673665e-05
132	3.019945579031976e-05
133	2.865076574979054e-05
134	2.5553385668732103e-05
135	3.9491596033495066e-05
136	7.278843190487326e-05
137	4.336332113481812e-05
138	2.865076574979054e-05
139	3.40711808916428e-05
140	2.3230350607938274e-05
141	2.5553385668732103e-05
142	3.019945579031976e-05
143	2.013297052687984e-05
144	2.6327730688996712e-05
145	2.2456005587673665e-05
146	1.4712555385027575e-05
147	2.710207570926132e-05
148	1.5486900405292183e-05
149	1.6261245425556792e-05
150	1.70355904458214e-05
151	1.1615175303969137e-05
152	2.710207570926132e-05
153	1.5486900405292183e-05
154	1.2389520324233747e-05
155	1.70355904458214e-05
156	2.3230350607938274e-05
157	1.858428048635062e-05
158	1.2389520324233747e-05
159	1.858428048635062e-05
160	4.9558081296934986e-05
161	1.1615175303969137e-05
162	5.652718647931647e-05
163	1.5486900405292183e-05
164	2.6327730688996712e-05
165	1.935862550661523e-05
166	3.639421595243663e-05
167	1.3163865344498356e-05
168	2.787642072952593e-05
169	4.491201117534733e-05
170	6.039891158063952e-05
171	6.969105182381483e-05
172	1.935862550661523e-05
173	3.639421595243663e-05
174	3.4845525911907416e-05
175	2.942511077005515e-05
176	1.935862550661523e-05
177	2.013297052687984e-05
178	1.6261245425556792e-05
179	1.858428048635062e-05
180	2.4004695628202884e-05
181	1.70355904458214e-05
182	1.006648526343992e-05
183	2.4779040648467493e-05
184	2.168166056740906e-05
185	1.2389520324233747e-05
186	2.710207570926132e-05
187	1.70355904458214e-05
188	3.019945579031976e-05
189	1.935862550661523e-05
190	2.6327730688996712e-05
191	1.2389520324233747e-05
192	2.013297052687984e-05
193	2.3230350607938274e-05
194	2.090731554714445e-05
195	1.1615175303969137e-05
196	1.4712555385027575e-05
197	8.517795222910701e-05
198	1.780993546608601e-05
199	2.090731554714445e-05
200	2.2456005587673665e-05
201	4.9558081296934986e-05
202	5.730153149958108e-05
203	1.4712555385027575e-05
204	1.1615175303969137e-05
205	3.2522490851113584e-05
206	1.4712555385027575e-05
207	1.70355904458214e-05
208	2.3230350607938274e-05
209	1.4712555385027575e-05
210	8.5177952229107e-06
211	1.006648526343992e-05
212	1.006648526343992e-05
213	6.194760162116873e-06
214	1.3938210364762965e-05
215	4.336332113481812e-05
216	9.29214024317531e-06
217	1.006648526343992e-05
218	8.5177952229107e-06
219	1.4712555385027575e-05
220	5.9624566560374906e-05
221	2.710207570926132e-05
222	8.5177952229107e-06
223	9.29214024317531e-06
224	0.0001254438932828667
225	1.5486900405292183e-05
226	1.3938210364762965e-05
227	2.013297052687984e-05
228	2.168166056740906e-05
229	1.6261245425556792e-05
230	3.019945579031976e-05
231	3.561987093217202e-05
232	2.942511077005515e-05
233	1.70355904458214e-05
234	2.168166056740906e-05
235	2.168166056740906e-05
236	3.019945579031976e-05
237	9.29214024317531e-06
238	1.70355904458214e-05
239	1.70355904458214e-05
240	1.858428048635062e-05
241	1.858428048635062e-05
242	1.6261245425556792e-05
243	4.2588976114553504e-05
244	4.9558081296934986e-05
245	1.6261245425556792e-05
246	1.084083028370453e-05
247	1.858428048635062e-05
248	1.6261245425556792e-05
249	1.935862550661523e-05
250	1.6261245425556792e-05
251	8.5177952229107e-06
252	1.084083028370453e-05
253	6.969105182381483e-06
254	1.70355904458214e-05
255	6.969105182381483e-06
256	1.006648526343992e-05
257	1.5486900405292183e-05
258	1.006648526343992e-05
259	1.3163865344498356e-05
260	3.0973800810584366e-06
261	1.1615175303969137e-05
262	1.006648526343992e-05
263	1.006648526343992e-05
264	1.084083028370453e-05
265	1.6261245425556792e-05
266	1.3163865344498356e-05
267	5.420415141852265e-06
268	1.006648526343992e-05
269	1.1615175303969137e-05
270	1.1615175303969137e-05
271	6.969105182381483e-06
272	6.194760162116873e-06
273	2.710207570926132e-05
274	4.646070121587655e-06
275	3.0973800810584366e-06
276	1.1615175303969137e-05
277	7.898319206699013e-05
278	7.743450202646091e-06
279	3.871725101323046e-06
280	6.194760162116873e-06
281	1.780993546608601e-05
282	6.969105182381483e-06
283	1.006648526343992e-05
284	1.6261245425556792e-05
285	1.1615175303969137e-05
286	1.3938210364762965e-05
287	1.006648526343992e-05
288	4.646070121587655e-06
289	1.2389520324233747e-05
290	1.5486900405292183e-06
291	2.013297052687984e-05
292	1.5486900405292183e-06
293	1.2389520324233747e-05
294	3.871725101323046e-05
295	7.743450202646091e-06
296	1.3938210364762965e-05
297	6.969105182381483e-06
298	2.6327730688996712e-05
299	1.780993546608601e-05
300	9.29214024317531e-06
301	7.743450202646091e-06
302	3.639421595243663e-05
303	1.935862550661523e-05
304	1.935862550661523e-05
305	5.420415141852265e-06
306	3.32968358713782e-05
307	6.194760162116873e-06
308	2.710207570926132e-05
309	6.969105182381483e-06
310	1.6261245425556792e-05
311	2.013297052687984e-05
312	4.646070121587655e-06
313	8.5177952229107e-06
314	6.969105182381483e-06
315	1.1615175303969137e-05
316	1.5486900405292183e-06
317	8.5177952229107e-06
318	8.5177952229107e-06
319	9.29214024317531e-06
320	5.420415141852265e-06
321	5.2655461377993424e-05
322	8.5177952229107e-06
323	1.2389520324233747e-05
324	1.1615175303969137e-05
325	1.5486900405292183e-06
326	6.969105182381483e-06
327	0.00011073133789783911
328	5.420415141852264e-05
329	1.858428048635062e-05
330	6.969105182381483e-06
331	8.5177952229107e-06
332	5.420415141852265e-06
333	1.3163865344498356e-05
334	9.29214024317531e-06
335	7.743450202646091e-06
336	5.420415141852265e-06
337	9.29214024317531e-06
338	4.646070121587655e-06
339	7.743450202646091e-06
340	4.646070121587655e-06
341	5.420415141852265e-06
342	1.2389520324233747e-05
343	5.420415141852265e-06
344	8.5177952229107e-06
345	6.194760162116873e-06
346	6.969105182381483e-06
347	8.5177952229107e-06
348	1.006648526343992e-05
349	6.969105182381483e-06
350	1.006648526343992e-05
351	6.969105182381483e-06
352	1.6261245425556792e-05
353	9.29214024317531e-06
354	1.6261245425556792e-05
355	3.871725101323046e-06
356	6.194760162116873e-06
357	4.646070121587655e-06
358	3.0973800810584366e-06
359	4.646070121587655e-06
360	1.4712555385027575e-05
361	3.871725101323046e-06
362	3.0973800810584366e-06
363	1.70355904458214e-05
364	5.420415141852265e-06
365	2.3230350607938276e-06
366	5.342980639825803e-05
367	5.420415141852265e-06
368	1.935862550661523e-05
369	9.29214024317531e-06
370	1.5486900405292183e-05
371	4.646070121587655e-06
372	7.743450202646091e-06
373	7.743450202646091e-06
374	5.420415141852265e-06
375	1.1615175303969137e-05
376	6.194760162116873e-06
377	7.743450202646091e-06
378	6.194760162116873e-06
379	4.646070121587655e-06
380	4.646070121587655e-06
381	1.006648526343992e-05
382	7.743450202646091e-06
383	1.5486900405292183e-05
384	7.743450202646091e-06
385	1.858428048635062e-05
386	1.3163865344498356e-05
387	6.194760162116873e-06
388	5.420415141852265e-06
389	8.5177952229107e-06
390	3.0973800810584366e-06
391	3.871725101323046e-06
392	3.871725101323046e-06
393	9.29214024317531e-06
394	6.969105182381483e-06
395	1.3163865344498356e-05
396	3.716856097270124e-05
397	7.743450202646091e-06
398	3.639421595243663e-05
399	5.420415141852265e-06
400	1.780993546608601e-05
401	2.4004695628202884e-05
402	7.743450202646091e-06
403	7.743450202646091e-06
404	9.29214024317531e-06
405	1.006648526343992e-05
406	3.871725101323046e-06
407	4.646070121587655e-06
408	5.730153149958108e-05
409	2.090731554714445e-05
410	9.29214024317531e-06
411	6.969105182381483e-06
412	8.285491716831318e-05
413	1.2389520324233747e-05
414	9.29214024317531e-06
415	1.084083028370453e-05
416	7.743450202646091e-06
417	6.194760162116873e-06
418	3.794290599296585e-05
419	3.871725101323046e-06
420	1.006648526343992e-05
421	3.0973800810584366e-06
422	9.29214024317531e-06
423	6.194760162116873e-06
424	1.006648526343992e-05
425	1.006648526343992e-05
426	1.3938210364762965e-05
427	9.059836737095927e-05
428	1.006648526343992e-05
429	1.006648526343992e-05
430	1.70355904458214e-05
431	2.090731554714445e-05
432	8.5177952229107e-06
433	8.5177952229107e-06
434	1.006648526343992e-05
435	2.090731554714445e-05
436	1.3163865344498356e-05
437	1.1615175303969137e-05
438	6.194760162116873e-06
439	8.5177952229107e-06
440	1.70355904458214e-05
441	6.969105182381483e-06
442	6.194760162116873e-06
443	1.4712555385027575e-05
444	4.646070121587655e-06
445	5.420415141852265e-06
446	6.969105182381483e-06
447	9.29214024317531e-06
448	2.3230350607938276e-06
449	5.420415141852265e-06
450	4.878373627667038e-05
451	6.194760162116873e-06
452	5.420415141852265e-06
453	6.969105182381483e-06
454	6.194760162116873e-06
455	2.3230350607938276e-06
456	6.194760162116873e-06
457	6.194760162116873e-06
458	6.969105182381483e-06
459	5.420415141852265e-06
460	6.194760162116873e-06
461	3.0973800810584366e-06
462	3.871725101323046e-06
463	2.3230350607938276e-06
464	1.5486900405292183e-06
465	5.420415141852265e-06
466	5.420415141852265e-06
467	7.743450202646091e-06
468	6.969105182381483e-06
469	6.969105182381483e-06
470	1.084083028370453e-05
471	4.646070121587655e-06
472	6.969105182381483e-06
473	4.646070121587655e-06
474	4.2588976114553504e-05
475	3.871725101323046e-06
476	1.858428048635062e-05
477	6.969105182381483e-06
478	4.646070121587655e-06
479	1.3938210364762965e-05
480	4.2588976114553504e-05
481	1.084083028370453e-05
482	1.2389520324233747e-05
483	4.1040286074024285e-05
484	5.420415141852265e-06
485	1.935862550661523e-05
486	1.6261245425556792e-05
487	4.646070121587655e-06
488	2.013297052687984e-05
489	3.0973800810584366e-06
490	5.420415141852265e-06
491	1.4712555385027575e-05
492	3.019945579031976e-05
493	8.5177952229107e-06
494	3.871725101323046e-06
495	2.865076574979054e-05
496	1.2389520324233747e-05
497	2.013297052687984e-05
498	9.29214024317531e-06
499	5.420415141852265e-06
500	7.743450202646092e-07
501	3.0973800810584366e-06
502	1.858428048635062e-05
503	1.3163865344498356e-05
504	1.858428048635062e-05
505	1.6261245425556792e-05
506	5.420415141852265e-06
507	1.2389520324233747e-05
508	6.194760162116873e-06
509	4.646070121587655e-06
510	1.5486900405292183e-06
511	7.743450202646092e-07
512	1.4712555385027575e-05
513	4.646070121587655e-06
514	2.3230350607938276e-06
515	3.0973800810584366e-06
516	1.5486900405292183e-06
517	3.0973800810584366e-06
518	9.29214024317531e-06
519	3.0973800810584366e-06
520	7.743450202646091e-06
521	2.3230350607938276e-06
522	6.969105182381483e-06
523	5.420415141852265e-06
524	3.0973800810584366e-06
525	6.969105182381483e-06
526	1.1615175303969137e-05
527	9.29214024317531e-06
528	2.3230350607938276e-06
529	9.29214024317531e-06
530	2.3230350607938276e-06
531	2.4779040648467493e-05
532	3.0973800810584366e-06
533	6.194760162116873e-06
534	8.5177952229107e-06
535	3.0973800810584366e-06
536	3.0973800810584366e-06
537	2.787642072952593e-05
538	7.743450202646091e-06
539	6.194760162116873e-06
540	5.420415141852265e-06
541	6.194760162116873e-06
542	8.5177952229107e-06
543	2.3230350607938276e-06
544	6.969105182381483e-06
545	1.5486900405292183e-06
546	3.019945579031976e-05
547	3.871725101323046e-06
548	7.743450202646091e-06
549	6.969105182381483e-06
550	1.084083028370453e-05
551	2.3230350607938276e-06
552	1.006648526343992e-05
553	3.871725101323046e-06
554	4.646070121587655e-06
555	3.0973800810584366e-06
556	3.0973800810584366e-06
557	1.5486900405292183e-06
558	3.2522490851113584e-05
559	8.5177952229107e-06
560	8.5177952229107e-06
561	3.871725101323046e-06
562	3.0973800810584366e-06
563	9.29214024317531e-06
564	2.3230350607938276e-06
565	3.871725101323046e-06
566	5.420415141852265e-06
567	8.5177952229107e-06
568	6.969105182381483e-06
569	6.194760162116873e-06
570	4.646070121587655e-06
571	1.006648526343992e-05
572	4.646070121587655e-06
573	3.871725101323046e-06
574	5.420415141852265e-06
575	2.090731554714445e-05
576	1.006648526343992e-05
577	6.969105182381483e-06
578	2.3230350607938276e-06
579	1.084083028370453e-05
580	1.5486900405292183e-06
581	7.201408688460866e-05
582	3.0973800810584366e-06
583	1.935862550661523e-05
584	1.2389520324233747e-05
585	1.006648526343992e-05
586	3.871725101323046e-06
587	1.1615175303969137e-05
588	9.29214024317531e-06
589	5.420415141852265e-06
590	3.871725101323046e-06
591	6.969105182381483e-06
592	1.006648526343992e-05
593	2.3230350607938276e-06
594	5.420415141852265e-06
595	7.356277692513787e-05
596	1.5486900405292183e-06
597	5.420415141852265e-06
598	1.084083028370453e-05
599	8.5177952229107e-06
600	3.871725101323046e-06
601	7.743450202646091e-06
602	2.4779040648467493e-05
603	2.3230350607938276e-06
604	1.5486900405292183e-06
605	6.194760162116873e-06
606	3.871725101323046e-06
607	6.969105182381483e-06
608	3.0973800810584366e-06
609	5.420415141852265e-06
610	7.743450202646091e-06
611	3.871725101323046e-06
612	9.29214024317531e-06
613	3.0973800810584366e-06
614	5.420415141852265e-06
615	2.3230350607938276e-06
616	2.3230350607938276e-06
617	3.871725101323046e-06
618	1.3938210364762965e-05
619	3.0973800810584366e-06
620	1.5486900405292183e-06
621	1.5486900405292183e-06
622	3.0973800810584366e-06
623	8.5177952229107e-06
624	9.29214024317531e-06
625	3.871725101323046e-06
626	5.420415141852265e-06
627	3.0973800810584366e-06
628	1.5486900405292183e-05
629	1.006648526343992e-05
630	3.0973800810584366e-06
631	3.0973800810584366e-06
632	1.3938210364762965e-05
633	0.0
634	3.0973800810584366e-06
635	4.646070121587655e-06
636	6.194760162116873e-06
637	1.5486900405292183e-05
638	2.3230350607938276e-06
639	2.3230350607938276e-06
640	2.013297052687984e-05
641	4.646070121587655e-06
642	6.194760162116873e-06
643	3.871725101323046e-06
644	0.0
645	5.420415141852265e-06
646	3.871725101323046e-06
647	4.646070121587655e-06
648	1.4712555385027575e-05
649	3.0973800810584366e-06
650	6.969105182381483e-06
651	2.3230350607938276e-06
652	0.00010453657773572224
653	2.2456005587673665e-05
654	3.9491596033495066e-05
655	2.2456005587673665e-05
656	2.4779040648467493e-05
657	2.5553385668732103e-05
658	2.2456005587673665e-05
659	2.013297052687984e-05
660	2.4004695628202884e-05
661	2.090731554714445e-05
662	1.780993546608601e-05
663	1.084083028370453e-05
664	1.4712555385027575e-05
665	2.090731554714445e-05
666	1.2389520324233747e-05
667	1.084083028370453e-05
668	1.6261245425556792e-05
669	1.780993546608601e-05
670	6.891670680355022e-05
671	1.6261245425556792e-05
672	1.006648526343992e-05
673	6.969105182381483e-06
674	1.1615175303969137e-05
675	2.090731554714445e-05
676	9.29214024317531e-06
677	6.969105182381483e-06
678	9.29214024317531e-06
679	1.2389520324233747e-05
680	3.871725101323046e-06
681	5.420415141852265e-06
682	1.084083028370453e-05
683	1.3938210364762965e-05
684	2.3230350607938276e-06
685	5.420415141852265e-06
686	3.0973800810584366e-06
687	1.4712555385027575e-05
688	4.646070121587655e-06
689	1.5486900405292183e-06
690	2.6327730688996712e-05
691	6.194760162116873e-06
692	1.2389520324233747e-05
693	2.3230350607938276e-06
694	1.858428048635062e-05
695	1.5486900405292183e-06
696	3.0973800810584366e-06
697	1.1615175303969137e-05
698	1.5486900405292183e-06
699	1.5486900405292183e-06
700	2.3230350607938276e-06
701	3.0973800810584366e-06
702	2.3230350607938276e-06
